Year of Year Date,Adjusted for Inflation Notes,Adjusted for Inflation Title,Format,Metric,Year,Change vs. Prior Year Designation,Change vs. Prior Year,Format Value # (Billion),Format Value # (Million),Max Date,Min Date,Total Value # (Billion),Total Value # (Million),Year change text,Adjusted for Inflation Flag,Total Value For Year,Year Date,% Difference in Value (Actual),% of Total Value (Actual),Value (Actual),Value (For Charting),Year (copy)
2002,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
2001,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
2000,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1999,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1998,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1997,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1996,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1995,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1994,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1993,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1992,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1991,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1990,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1989,,,Cassette Single,Value,1988,a decrease of,-100.0%,,,1988,1988,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
1988,,,Cassette Single,Value,1988,,,,$57.3M,1988,1988,$6.3B,,,,$6254.7B,1988,,0.916111084%,57.3,57.3,1988
1987,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1986,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1985,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1984,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1983,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1982,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1981,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1980,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1979,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1978,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1977,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1976,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1975,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1974,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
1973,,,Cassette Single,Value,1988,,,,,1988,1988,,,,,,,,,,,
2020,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2019,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2018,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2017,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2016,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2015,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2014,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2013,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2012,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2011,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2010,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2009,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2008,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2007,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2006,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2005,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2004,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2003,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2002,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2001,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2000,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1999,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1998,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1997,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1996,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1995,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1994,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1993,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1992,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1991,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1990,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1989,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1988,,,Cassette Single,Value,1987,a decrease of,-100.0%,,,1987,1987,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
1987,,,Cassette Single,Value,1987,,,,$14.3M,1987,1987,$5.6B,,,,$5564.0B,1987,,0.257009346%,14.3,14.3,1987
1986,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1985,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1984,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1983,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1982,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1981,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1980,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1979,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1978,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1977,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1976,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1975,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1974,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
1973,,,Cassette Single,Value,1987,,,,,1987,1987,,,,,,,,,,,
2020,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2019,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2018,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2017,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2016,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2015,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2014,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2013,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2012,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2011,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2010,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2009,,,Cassette,Value,2009,,,,$0.00,2009,2009,$7.8B,,,,$7831.0B,2009,,0%,0,0,2009
2008,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2007,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2006,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2005,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2004,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2003,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2002,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2001,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2000,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1999,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1998,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1997,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1996,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1995,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1994,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1993,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1992,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1991,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1990,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1989,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1988,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1987,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1986,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1985,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1984,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1983,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1982,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1981,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1980,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1979,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1978,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1977,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1976,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1975,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1974,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
1973,,,Cassette,Value,2009,,,,,2009,2009,,,,,,,,,,,
2020,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2019,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2018,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2017,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2016,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2015,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2014,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2013,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2012,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2011,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2010,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2009,,,Cassette,Value,2008,a decrease of,-100.0%,,,2008,2008,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
2008,,,Cassette,Value,2008,,,,$0.9M,2008,2008,$8.8B,,,,$8776.8B,2008,,0.010254307%,0.9,0.9,2008
2007,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2006,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2005,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2004,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2003,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2002,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2001,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2000,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1999,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1998,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1997,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1996,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1995,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1994,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1993,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1992,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1991,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1990,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1989,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1988,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1987,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1986,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1985,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1984,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1983,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1982,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1981,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1980,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1979,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1978,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1977,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1976,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1975,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1974,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
1973,,,Cassette,Value,2008,,,,,2008,2008,,,,,,,,,,,
2020,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2019,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2018,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2017,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2016,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2015,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2014,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2013,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2012,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2011,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2010,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2009,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2008,,,Cassette,Value,2007,a decrease of,-100.0%,,,2007,2007,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
2007,,,Cassette,Value,2007,,,,$3.0M,2007,2007,$10.7B,,,,$10650.9B,2007,,0.028166634%,3,3,2007
2006,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2005,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2004,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2003,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2002,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2001,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2000,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1999,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1998,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1997,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1996,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1995,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1994,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1993,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1992,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1991,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1990,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1989,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1988,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1987,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1986,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1985,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1984,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1983,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1982,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1981,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1980,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1979,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1978,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1977,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1976,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1975,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1974,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
1973,,,Cassette,Value,2007,,,,,2007,2007,,,,,,,,,,,
2020,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2019,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2018,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2017,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2016,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2015,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2014,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2013,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2012,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2011,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2010,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2009,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2008,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2007,,,Cassette,Value,2006,a decrease of,-100.0%,,,2006,2006,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
2006,,,Cassette,Value,2006,,,,$3.7M,2006,2006,$11.8B,,,,$11759.5B,2006,,0.031463923%,3.7,3.7,2006
2005,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2004,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2003,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2002,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2001,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2000,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1999,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1998,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1997,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1996,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1995,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1994,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1993,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1992,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1991,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1990,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1989,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1988,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1987,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1986,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1985,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1984,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1983,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1982,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1981,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1980,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1979,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1978,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1977,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1976,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1975,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1974,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
1973,,,Cassette,Value,2006,,,,,2006,2006,,,,,,,,,,,
2020,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2019,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2018,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2017,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2016,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2015,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2014,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2013,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2012,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2011,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2010,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2009,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2008,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2007,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2006,,,Cassette,Value,2005,a decrease of,-100.0%,,,2005,2005,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
2005,,,Cassette,Value,2005,,,,$13.1M,2005,2005,$12.3B,,,,$12289.9B,2005,,0.106591591%,13.1,13.1,2005
2004,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2003,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2002,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2001,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2000,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1999,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1998,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1997,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1996,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1995,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1994,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1993,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1992,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1991,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1990,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1989,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1988,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1987,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1986,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1985,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1984,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1983,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1982,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1981,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1980,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1979,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1978,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1977,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1976,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1975,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1974,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
1973,,,Cassette,Value,2005,,,,,2005,2005,,,,,,,,,,,
2020,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2019,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2018,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2017,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2016,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2015,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2014,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2013,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2012,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2011,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2010,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2009,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2008,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2007,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2006,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2005,,,Cassette,Value,2004,a decrease of,-100.0%,,,2004,2004,,,(a decrease of of -100.0% vs. the prior year),,,,-100%,,,,
2004,,,Cassette,Value,2004,,,,$23.7M,2004,2004,$12.3B,,,,$12345.1B,2004,,0.191979004%,23.7,23.7,2004
2003,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2002,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2001,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
2000,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1999,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1998,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1997,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1996,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1995,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1994,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1993,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1992,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1991,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1990,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1989,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1988,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1987,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1986,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1985,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1984,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
1983,,,Cassette,Value,2004,,,,,2004,2004,,,,,,,,,,,
